overall_hour,national_demand,Eastern Cape_corrected,Limpopo_corrected,Mpumalanga_corrected,Gauteng_corrected,Western Cape_corrected,Northern Cape_corrected,Hydra Central_corrected,Kwazulu Natal_corrected,North West_corrected,Free State_corrected
5982,23556.9135144867,1075.3560289276386,2179.655107708528,2733.8031619250887,6551.579566324406,2040.5919367526508,537.1068728481027,186.88216211760337,4803.322405836945,2713.5929026369267,735.0233694088075
5983,24409.7164148897,1203.78107473377,2134.288284707597,2721.3291011572346,6971.485794626334,2175.882164817115,525.8804556143774,186.76773038512604,5091.56134776925,2648.296847710781,750.4436133681168
5984,24676.8702194946,1304.9182898560189,2065.2441079330524,2682.9874561530683,7239.005793635042,2345.157427903722,484.837172288949,167.2025160431971,5165.917117511232,2465.059379892952,756.540958277368
5985,25979.4339043032,1379.8175290670604,2192.060993506449,2795.859970707016,7786.428857440471,2658.767561395256,409.5902424986624,123.96613477742132,5320.972021915154,2508.560293271667,803.4102997240427
5986,26521.5715392217,1381.1989178748208,2279.411054658557,2828.661667935368,7977.10256771667,2766.058008538784,386.01752377722806,84.67060698340411,5400.834719527471,2590.0413888679705,827.5750833414222
5987,26368.093536878,1328.9503926153693,2257.739857293515,2891.305595946524,7821.022489472984,2810.294311799853,427.9400569300129,120.47496683523268,5260.765294215083,2639.9380561396824,809.6625156297442
5988,25979.1916523284,1285.6065974678456,2197.558695320595,2841.299380901346,7547.756678263896,2717.479637704562,610.602858143129,120.57024366379156,5186.987693357427,2703.2748767497133,768.0549907560992
5989,25542.684740167,1269.757719749581,2187.062765056396,2817.6743483909604,7334.929145678637,2622.3539176701684,611.2987412362324,110.61050273782192,5165.889954474167,2678.7567016175394,744.3509435554934
5990,25300.8471469309,1239.298496470698,2183.89569149764,2824.338079584134,7202.271502863383,2568.5739873846264,573.2629506664434,109.28586013093752,5180.75681311821,2686.53871586931,732.6250493455199
5991,24822.7225104735,1209.9652621306875,2168.2933721395484,2776.7305579778235,7047.200615625483,2411.2646503750902,569.0199032757587,103.24663067765596,5170.676306382067,2658.7846193612327,707.5405925281536
5992,25043.0867661157,1224.836537965167,2188.0004701630783,2823.083579211096,7075.694955061554,2406.534672533277,575.7694949311729,106.49254895104944,5196.82663276216,2735.4572735236825,710.3906010134613
5993,25459.4256773829,1314.5192318524,2277.43833285133,2899.4174666743397,7343.044730815882,2427.361108618568,568.0495585016979,73.7316812035517,5063.605155353357,2745.13134347929,747.1270680324815
5994,26027.7648581529,1400.5283195128536,2356.8348224518218,2889.1719268859238,7476.902716088409,2441.731803170347,541.8066515560822,117.71359173528896,5365.253078155096,2667.8063935991368,770.0155549979438
5995,27612.0084413349,1553.7552229107878,2562.6220848655034,2996.212485111292,8016.997809146179,2612.0345033729955,559.1972467256376,183.53119420167835,5581.843857379357,2670.9284871103,874.8855505111695
5996,27732.6973783351,1524.483711217584,2532.7612806462507,3009.13151983113,8129.670833931987,2784.7181882832724,588.0584333971765,189.61034109764063,5401.9483869699625,2676.25451148104,896.0601714790525
5997,26530.9414006642,1363.1620383254128,2394.6018730512246,2951.151379126723,7866.578789103258,2563.754954679679,564.5563810968029,169.6801487303867,5118.419659963231,2677.987852613737,861.0483239737456
5998,24751.7861706404,1166.361651581732,2236.45015289348,2862.790830865947,7182.117536708126,2386.016791310908,549.5173127249509,131.51080033653182,4726.273968247462,2724.3082695617068,786.4388564095553
5999,22931.0093368439,1024.1713033370836,2140.584396398755,2716.663526969733,6433.786937410198,2118.4924108830555,502.59866183723113,117.5682916008999,4454.141775383916,2710.723276096112,712.2787569269162
6000,21472.6011786802,883.9491540167444,2019.16130702944,2517.51593258744,5826.847543141618,2003.117045569068,483.559131915884,103.99899463653276,4211.004256101432,2755.110752772237,668.3370609098033
6001,20911.4622615532,833.313730749255,1992.6888205942437,2536.768280320825,5484.916194869217,1922.7687952997292,454.4188818271231,101.718891075265,4150.483453041829,2775.542125612858,658.8430881628556
6002,20895.2831563065,833.3360416660926,2019.2253895230824,2581.5214583742804,5414.538706785556,1898.1846590400417,492.2129631340169,102.14527782782524,4130.030052211929,2757.4880390215462,666.6005687221317
6003,20799.6890308282,866.0672495670002,2017.6249087493425,2528.1628894070936,5470.49505779789,1819.821341696792,450.7660552193674,112.4542211979696,4096.918674700785,2776.79172286154,660.5869096304239
6004,21003.4405062904,930.6561269798334,1976.35620007706,2447.5537352765764,5670.102098582449,1840.606580079514,462.7154791304529,123.3135030027044,4168.487759513295,2710.1598282933937,673.4891953551231
6005,22132.0757088522,1042.1982303965567,2092.506714866869,2504.4455581707434,6187.569884493527,1933.322697905124,447.8394437305412,132.79415898810535,4430.273639514026,2656.687713866895,704.437666919813
6006,24406.8075019451,1285.7398507015469,2274.1288308024223,2654.871942554301,7031.683627112379,2132.7683592619574,486.516234470612,147.29184840496552,4918.490786623697,2668.9406651720974,806.3753568411199
6007,26633.3833763445,1597.8323557799192,2345.068575401875,2685.265689250388,7861.198728506968,2570.0982421212366,528.0298804808787,174.65432543046214,5290.432595216536,2696.2369617072163,884.5660224490158
6008,27280.091885915,1548.6284956234767,2273.6341554169967,2754.4399387789795,8208.6172519582,2781.3876210566827,575.5080438851816,160.32817346388015,5368.268657309748,2738.373778067711,870.9057703541464
6009,27956.5874754501,1530.7000258194255,2333.97889163146,2808.8730287476365,8496.78876744648,2899.979936605332,573.8037082082293,131.2674129142726,5457.075349056065,2829.192487691858,894.927867329336
6010,28229.0168765881,1595.8672807288772,2366.709084265671,2875.6302200254145,8436.206222609837,2944.6468905012366,621.0438393824139,160.9128214919621,5431.584655020269,2901.8633743985533,894.5524881638624
6011,28109.5498158281,1624.713267163206,2366.90589705742,2920.9335951249564,8339.779858072043,2935.507824286887,607.6090755956698,150.93401122742736,5396.2584517285,2877.113235467172,889.7946001048188
6012,28259.3625903389,1628.5931450694009,2412.823432063451,2986.3489399466657,8259.434173122041,2862.798825139236,642.4831653189468,146.60566548010794,5509.940683201032,2930.4731939480635,879.8613670499595
6013,27775.9333647134,1651.036981588622,2369.696082164431,2954.725571984871,8014.798677769743,2713.122510850476,608.3614863119991,141.77334683757175,5523.828929820853,2948.3104217038817,850.2793556809507
6014,27737.2513597593,1615.8834169422366,2357.4427611021647,2964.614078207249,7981.027198208121,2671.869214417816,637.4110215786977,149.8311480140127,5542.600895873114,2978.60511254368,837.9665128722091
6015,27664.6489323587,1611.2141802851615,2356.9971266880902,2931.524258284925,7959.141813553608,2724.4111465325823,592.891074815449,157.51567131573606,5541.493630041579,2954.6153840100374,834.8446468315303
6016,28191.7973777474,1646.645041696602,2408.376828520964,2944.6170780123666,8097.169259861842,2840.724855049363,602.1119252394008,154.43565126131827,5712.925073870368,2941.8833655615917,842.908298673583
6017,28760.1869814775,1658.9741504905192,2517.6850995280447,2998.8704868190744,8315.423658366568,2869.462808530763,601.2208634280904,190.45665294158343,5806.987297701169,2933.252346763752,867.8536169079329
6018,28963.5142322098,1632.8004218835415,2611.729351611331,3059.975282702588,8501.24419146114,2871.671179152696,604.2319018812425,176.46175455803,5767.402780192676,2863.514986875471,874.4823818910805
6019,30359.3239145553,1815.183575363928,2819.5592981951663,3189.720259367952,9070.70831351386,2953.166685924338,635.137289358419,135.4742094709215,5975.62110538041,2795.291860529063,969.4613174512452
6020,30041.2187529962,1742.8845762030855,2728.761902628722,3212.223807965842,9035.863861474214,2959.127027948375,635.405052324473,139.0992251486305,5763.87485632154,2854.9233282722744,969.0551147090456
6021,28241.4812316282,1585.086448949114,2465.1139139775933,3051.5925156270714,8482.747823312227,2802.7697401455307,610.6263040135553,192.01223098447616,5300.074909382909,2862.4168692149165,889.040476020803
6022,25983.9493429966,1379.541133178387,2240.4743946942503,2894.5720032272798,7734.453175787951,2416.1560948805136,588.1670351474742,166.52133754952874,4895.968449470978,2861.0164229899933,807.0792960702455
6023,23807.3746060932,1218.0296249516828,2132.235451316428,2708.818610841956,6731.412678586161,2156.3481074763927,537.1633168461245,205.89934762641624,4536.006348339995,2817.7289757251883,763.7321443828571
6024,22301.4473598118,1174.5104221765307,2055.122244245116,2659.5823506951865,6057.517582368958,1877.7245948027464,517.5562008151976,154.792414054576,4331.540011309974,2753.108997032008,719.9925423115075
6025,21594.703636602,1137.9490884454042,2027.159261390333,2532.2476136475843,5748.793204781062,1836.2625784586144,486.69550095495424,153.4450228832686,4240.551884531574,2739.874467006182,691.7250145030255
6026,21253.1390317042,1136.3835635521382,1996.3501508799843,2464.5561828534765,5628.693882348543,1755.0606366614354,481.4973649949763,201.3913061693603,4183.5190575411325,2716.436666873767,689.250219829386
6027,21257.856244762,1130.778976741393,1981.822339877348,2488.0824051722097,5649.716195707141,1751.7102620459657,480.937909612196,200.03068617714945,4200.03956773336,2689.770805633567,684.9670960616684
6028,21364.551093237,1103.7293090117869,1981.297072201452,2467.9576312184263,5821.502342054791,1805.4920262190883,457.7026056379547,188.3648221834845,4206.742276335976,2655.800685021132,675.9623233529081
6029,22315.835838624,1135.3680963947254,2043.5203347464808,2485.9185333957385,6354.131291812541,1915.691156039896,452.6156542370945,173.6967348904831,4445.774688267663,2601.2043084206625,707.9150404187104
6030,24683.5798589675,1294.0491851101092,2237.8608396417603,2707.82329284085,7246.779409941739,2176.401385676051,490.0488544312937,136.3771274901809,4915.148624121283,2664.059350367289,815.0317893469435
6031,26930.5663532516,1548.3288801228343,2306.039531324719,2831.896331499181,8089.6331952112,2559.126550624017,535.3946370137828,177.68117711369604,5296.412623065285,2689.332784671256,896.7206426056271
6032,27536.4086673652,1561.459017994321,2268.351010545021,2819.122459828296,8394.200385106722,2784.0866684654075,572.6021400397317,161.10491973465304,5378.343345756187,2717.310088618456,879.8286312764021
6033,28322.8912619586,1602.6583556265002,2333.502819195216,2813.270725049299,8616.993395182133,2983.418094693331,606.9379316787915,171.3696368053813,5466.230381245635,2848.4166987747394,880.093223707575
6034,28466.4234034482,1638.3000688568727,2322.8725867291146,2812.106962188218,8583.070243627815,2997.0589686909875,601.8469327695359,165.9459373643339,5517.911069336004,2957.7973903496227,869.5132435357003
6035,27920.1989926032,1606.0198246226,2275.072502788508,2844.6818274226166,8377.537834387105,3053.0015943437083,546.3262330971584,151.6524641173687,5337.927465664119,2889.5873055930856,838.3919405669288
6036,28300.5261370504,1612.3744590343774,2301.821075136064,2872.0997988807417,8378.263336478312,3177.886923831701,555.0619844196141,148.60734906426512,5477.477485845105,2947.7568316302795,829.1768927299378
6037,27916.9685662358,1605.1973354715817,2292.688975085618,2816.357936056738,8150.542820546051,3176.0312022296675,539.4194235221518,133.197662153062,5504.314275416592,2901.4507107620293,797.76822499231
6038,27733.5374137333,1598.601906401385,2248.0475112157137,2887.3898761356504,8042.892754177907,3153.3525028863123,539.6762699722798,135.97872347616774,5483.796778420666,2862.074288084092,781.7268029631238
6039,27471.8803774335,1577.6881430258763,2254.3124236908825,2789.948554957191,7947.787815978513,3123.0698437875053,550.250038447421,144.43876836855603,5463.919740854471,2845.9973615060485,774.4676868170297
6040,28218.3132348415,1563.3959777122222,2309.1512008013483,2862.2860269665484,8249.566568397488,3227.685662778118,578.3887800542063,166.77122179236864,5610.520743181462,2863.6215573078025,786.9254958499355
6041,28765.0833500349,1551.190467577289,2340.5497831144,2896.7551865279256,8571.54481174578,3303.836987552323,555.2555705347396,195.8370048801156,5718.677998059403,2826.075507133817,805.3600329091098
6042,29114.96959303,1662.5021068437995,2490.4144527373264,2965.4535288744896,8774.154587196655,3258.112867026126,540.0434911959818,168.84183035794052,5692.673355982506,2747.961528682469,814.8118441327117
6043,30358.3941440174,1741.670654172653,2742.4243479767097,3126.9069295244576,9200.959692158927,3282.7068991415204,575.4739453104901,123.22369315671833,5902.897965785991,2741.20697920807,920.923037581861
6044,30015.3894415443,1634.966208594806,2679.928571586159,3130.617202370636,9127.398435747353,3236.0716846820155,588.829838305112,213.17897665550888,5630.181971381598,2843.458947065536,930.7576051555766
6045,28177.0995168395,1472.3225684165525,2403.383279418587,2993.947300980312,8631.331463268783,3121.1009715424902,559.1540596769221,161.2790161854548,5158.263506753821,2822.2071460345887,854.1102045619874
6046,25901.9079302379,1244.5622479008434,2172.9873853782,2826.887620453219,7768.431960637316,2804.964565023297,542.7528247506685,139.9326572114629,4778.683990079303,2845.632266906364,777.0724118972263
6047,23695.7277578101,1017.360832475559,2042.44552349239,2584.69067102864,6737.200860463544,2550.9270389292483,467.39984083313806,197.8776815467552,4548.100190859492,2821.8377097544,727.8874084269386
6048,22247.1079187511,932.5220220071212,1956.9119437959175,2533.944033476202,6042.305434231981,2331.909327792785,448.4791938642804,190.36146776916044,4353.514155306998,2778.801868792585,678.3584717140664
6049,21576.6609643978,886.1079765607216,1947.012374389631,2532.1706726631173,5719.428518613064,2229.506104503434,472.0193698765025,169.58654330293703,4207.1655483377535,2759.9826551273813,653.6812010232599
6050,21401.8171422583,874.0272271610405,1982.440754254204,2523.397619669113,5647.138891371676,2146.621923296857,460.7565220995918,159.50179601180795,4157.505501570347,2786.71247900958,663.7144278140797
6051,21214.9450307967,847.13351842423,1901.185993662049,2490.214332599997,5668.846841886602,2184.332851876765,475.31626066943744,167.2726983651538,4097.981960069766,2731.629313438896,651.0312598038045
6052,21481.055290771,860.7544387744406,1904.3012090482207,2491.698166179057,5920.877876594272,2176.5386009364206,443.85826416365086,169.70454578052932,4142.7026300701855,2716.360276883134,654.2592823410904
6053,22707.4888197539,981.8777378976253,2026.0881153517175,2563.2689124063127,6468.573339743446,2282.3725739984857,479.9214966095184,124.38927372873847,4417.917850036877,2682.434524495933,680.6449954852424
6054,24972.6326235522,1229.7144351562288,2197.515206844335,2712.11254856761,7288.946992771406,2542.667184387993,515.165907466233,142.82288016932847,4887.468284679715,2665.160810877979,791.05837263137
6055,26937.6732596146,1505.8659400445838,2249.599170145906,2713.02891946262,8039.668729300164,2868.6064411976586,537.0222804923354,156.97729429840592,5251.277490969417,2741.6113140853413,874.0156796181692
6056,27316.869102744,1486.3303917551957,2228.9108039896723,2749.5820766262914,8229.89024414486,3015.5146530173674,543.5165268845333,130.76238897621982,5311.577760651597,2750.4622656993024,870.3219909989571
6057,27923.0458341192,1554.4053232327751,2213.0302638910216,2829.8167551957754,8389.709006801235,3092.888175802605,563.0662087666287,126.6666757136299,5408.408719066134,2841.856090053893,903.1986155954988
6058,28446.5581514808,1557.6758840929383,2299.8969740922867,2964.3464299291045,8423.192163597767,3146.971536631932,539.8423467973241,97.87550845112632,5490.720039649877,2990.611323715056,935.4259445233856
6059,28299.0253095013,1530.4458393693349,2310.0301618540584,2981.020966326851,8385.704521879128,3111.109281993722,535.3569727441197,77.80955976837944,5459.619419073128,3014.2956421417784,893.6329443507944
6060,28130.0204159927,1486.6801541941904,2328.110785978393,2964.9678164526786,8277.086978404759,3020.603742960112,533.2581765279666,128.9566732737289,5454.406426040744,3048.8564756838664,887.0931864762682
6061,27818.4058336614,1425.394716738659,2293.9040453124694,2980.2760094774308,8128.202021682936,2904.620151372989,601.0826334943749,157.0174592630839,5435.341692402617,3049.780229338823,842.7868745780178
6062,27785.1890511638,1395.2120097398135,2263.756860228261,2988.6202668231917,8049.287644187373,2939.0228715310623,585.5011630601462,166.7690415999916,5513.133172431306,3040.426273764225,843.4597477984333
6063,27765.2794863634,1431.0944336775713,2272.7648660669674,2981.179891497306,7960.777744182096,2980.6761514640107,570.3484067278987,170.52158562895005,5571.410436380426,2993.0801483065684,833.4258224316088
6064,28348.5462759979,1501.8228323486255,2355.025318439685,3021.7623846894044,8118.421919025491,3077.309140835747,542.1080306169881,193.10902576002323,5674.402302742848,3012.328905816118,852.2564157229698
6065,28692.0657809249,1537.7477813550613,2462.2328279178246,3036.3774146453634,8261.234249294524,3128.585016541163,591.6937594598685,170.7550821747516,5685.742118064606,2931.581469710443,886.1160617612944
6066,28734.5527413753,1582.2898635884555,2511.343352070301,3057.9066422288406,8303.48968397243,3130.607020498872,567.6125306628809,203.01116760338044,5617.966563111438,2884.1111510075034,876.2147666312017
6067,30024.5141634792,1773.5314216236673,2783.1161307420057,3133.743670368392,8708.487441989637,3246.7434148044244,576.5175320664516,148.29922357545962,5843.610576721143,2835.821653950218,974.6430976377998
6068,29689.6135909509,1669.9886400633932,2685.467104586224,3134.579634466924,8659.99666326716,3285.4570193308937,607.9539163253165,243.14766522901027,5550.398855739427,2874.953666345257,977.6704255972976
6069,28004.9392898945,1490.97293099496,2458.829581781905,3043.2105465312825,8188.537065279119,3061.5146241554826,577.268164304195,220.2460058819527,5174.026188880202,2899.467310638652,890.8668714467524
6070,26023.2314387543,1304.3031559791182,2260.4930077684835,2956.49460696676,7502.993186250466,2754.930762684637,527.2413133372307,195.2489653228359,4805.621435512024,2899.1422703594585,816.7627345732928
6071,23900.7263242144,1094.7836877932505,2144.822727698099,2814.5443926143607,6596.671054559951,2463.423509888009,527.6127660703696,175.07399408507604,4437.898076576213,2895.681571396341,750.2145435327317
6072,22578.8019066415,999.9664573206004,2111.0802015627514,2702.4032673646584,6091.47884323093,2209.587669064128,489.2058213181868,165.13895747989335,4254.954491641149,2843.1733917159936,711.8128059432065
6073,21977.7275881332,970.0829183451604,2094.611997171739,2678.554427310905,5821.597111024329,2057.9238178192254,499.68293685604107,155.6873104037308,4167.21422784983,2825.8136968830386,706.5591444692021
6074,21758.3749131431,1011.104643467069,2067.3941401980373,2652.951386620667,5696.566193971193,1982.2772893623735,494.333625756964,146.49852674449272,4169.896067753442,2830.704530395271,706.64850887359
6075,21610.2996265247,1037.5354605474424,2069.2296803583185,2617.3765364879087,5698.461894527651,1894.70574040255,468.6915617473354,196.5014774279709,4175.132336848108,2752.325805581804,700.339132595613
6076,21672.6532051187,1012.2395307375924,2062.8231430545598,2512.494945809787,5872.754658246515,1934.273179575268,463.7686174831226,188.53818151563055,4231.369169740492,2695.4064007683637,698.9853781873671
6077,23008.9206188579,1058.791250383531,2154.5106367320504,2628.913954920945,6509.653385881677,2045.65537326094,468.65560563108,155.0086904861439,4539.503720614239,2715.583036338506,732.6449646087821
6078,25325.8271905791,1283.1422816676825,2367.812690497891,2794.6318190121624,7296.952836275381,2336.2836666513317,520.424539493593,172.06811912640364,4976.903397964269,2737.759784133861,839.8480557565254
6079,27402.8924571037,1524.5263112302994,2412.4804550631443,2882.545719322323,8071.981325280209,2668.7120552808783,539.8702394595341,196.11039468465103,5351.877970966307,2830.188058065789,924.5999277505686
6080,27764.6834668729,1434.1357659040823,2340.374964523527,2865.6218235848146,8281.876973283504,2856.307947725477,559.961065872437,167.7223576023999,5443.620615603709,2921.2073175409423,893.8546352320096
6081,28480.4887658709,1481.2917830495142,2408.696849264078,2978.797604048857,8425.095845177211,2920.87736882184,581.9689674289001,132.2871284618597,5651.944571700177,3010.976773556871,888.5518743615892
6082,28761.6404041326,1478.646666698267,2453.3288388113333,3022.0337303772403,8385.423175105923,3064.087444986142,620.5831359447872,152.72724547769687,5712.537080960187,3010.001056268786,862.2720295022369
6083,28530.5123711213,1457.7466289713832,2368.1837480613726,3033.340726062497,8344.242468084623,3058.518518882873,599.36864626343,147.27472339644638,5661.794846275188,3009.3830544297066,850.6590106937743
6084,28517.6720381942,1466.804118279494,2381.027407602919,3009.3405295118905,8301.873623167854,3088.882626594155,607.1765000592142,152.99911478784512,5657.965746286986,3014.7089235819994,836.8934483218444
6085,28192.6656879358,1481.1480649793125,2373.489873354775,2938.4086336931814,8046.094642584822,3070.831668353203,602.8866440522986,159.0258130377688,5634.565083489242,3063.3461103980185,822.8691539931762
6086,28079.2283706777,1490.5721686767467,2326.2852565545127,3039.954300092875,7994.297166717193,3008.08122964158,578.272397739621,155.98373038071827,5620.483836906765,3044.375662196553,820.9226217711353
6087,28059.1091675977,1571.690125406751,2307.5754716864885,2989.016148373089,8017.554036578909,3045.8621995225008,587.857869370149,163.27667978697508,5579.622559467083,2959.3112076678767,837.3428697378744
6088,28702.33184854,1634.4166192022112,2396.9925154928924,3043.598431749921,8190.080475036242,3211.230207931602,605.8251978507261,178.70966034627452,5599.603300419732,2974.5231222399016,867.3523182704965
6089,29221.9915924061,1644.9014233868986,2449.97179751839,3068.909549579109,8346.784513832443,3258.894841587349,634.1318066149325,208.27023271672417,5753.738817559663,2986.951535064753,869.4370745458278
6090,29409.4326368423,1629.655584177689,2553.4191174871075,3161.094402594075,8384.690977695656,3326.36379589096,626.8326942741613,183.80613884851476,5722.594541040568,2940.9778004381496,879.9975843954159
6091,30476.116710113,1782.2702133096543,2770.6726059571874,3284.942067430908,8671.612106273275,3337.5578054111043,635.4450846686949,231.4030924422581,5923.363371830107,2877.334591762052,961.5157710277624
6092,30212.9174632591,1720.834322669557,2737.861654382149,3306.583691583134,8622.146675661139,3324.2047444041364,690.5866184960839,233.1585629891107,5705.792305349547,2903.3076193241072,968.4412684001376
6093,28636.4040111388,1592.6971346327011,2531.089598835199,3192.316378349341,8190.467231438483,3100.844465159731,649.3420746061787,202.22531351184367,5381.144701558672,2905.728197311357,890.548915735293
6094,26402.4939933316,1417.0779166012144,2308.143313195608,3065.279576989845,7377.752755902561,2760.540686389535,613.0649837968418,172.44059435533828,4980.007326981219,2907.0289224812427,801.1579166381944
6095,24121.0699045565,1193.02078293009,2170.8033753785576,2862.103215435496,6542.865570468852,2396.766369493539,573.700189121738,153.62150591787534,4600.151185235712,2880.929936697593,747.1077738770484
6096,22752.2037223711,1079.9866185063695,2091.235423479596,2758.72908000981,6010.909905285818,2172.8891387610865,569.2606289332317,152.41494060768633,4355.01144587834,2863.663690293084,698.1028506160764
6097,22195.4840787954,1031.7422237644016,2075.121211859884,2708.4469709443024,5772.796070591632,2069.13810637661,536.7801326152845,143.7541161096012,4303.197465620005,2867.50868151485,686.9990993988301
6098,21995.0487145526,1002.9840275208044,2088.959400037289,2681.4325667145654,5710.352789786395,1983.8658001574408,531.5695696206309,131.81291413012949,4323.75014819602,2853.0536005831827,687.2678978061422
6099,21883.829185084,966.3693704625884,2063.67804493113,2687.214961924584,5748.151178634583,1973.090392068682,517.7389561738686,129.2223315507144,4321.408359772574,2797.8815153793994,679.0740741858767
6100,22069.7603025601,962.5723639548175,2047.8498172667448,2670.651201521984,5925.942582844679,2007.3397698625863,519.2626885857014,121.53700810400866,4382.144135838208,2762.442635704013,670.0180988773595
6101,23249.8779166116,1044.7349149293389,2123.4721056252743,2741.3451192899656,6499.2653004294725,2189.155395196386,511.206064559326,113.78414077293952,4616.289444094189,2716.947378479184,693.6780532355223
6102,25583.7210970407,1279.124054385134,2345.536518539177,2894.5845653185947,7275.307823786759,2466.3929258723656,554.3763062359903,128.2127180133441,5084.0248118489935,2748.6380496928687,807.5233233474734
6103,27591.8524135107,1540.3144066366583,2396.61779340418,2891.6536263785124,8022.905652641739,2839.469521787062,607.9131643102381,148.21121299305074,5418.67640240238,2841.405898902325,884.6847340545544
6104,28069.647356493,1511.067622083609,2340.673956842165,2990.213372975762,8193.54467892491,3106.0802104173454,609.7850949626127,129.4931096026005,5447.607118482997,2878.9071368572468,862.2750553437451
6105,28956.9213068092,1530.757162488744,2385.0158480930418,3122.5354396652965,8499.896408573042,3235.333530612998,644.6129235214806,97.79288256912098,5567.477322494154,2995.9025519492693,877.5972368420522
6106,29415.671983867,1539.3816607087408,2455.1605406326075,3244.7085079297262,8535.450047036818,3333.703226317836,630.1315615903951,71.91320321498128,5634.831780753166,3095.1454499926604,875.2460056900685
6107,29372.762885454,1544.2238116083145,2449.0078366216926,3268.416735063106,8502.915409068417,3291.528458854022,643.0117690567826,69.24908726636255,5658.777929390589,3080.1983968652858,865.4334516594316
6108,29214.1846267616,1521.258502171647,2425.7229304025755,3313.277405530854,8327.385527074652,3193.1364196413824,654.5138814519913,157.82693774509258,5627.672031476502,3155.874942620503,837.5160486463957
6109,28746.3313692712,1483.9430658466486,2390.5486415432483,3283.8078870697523,8125.35904705082,3111.62018696517,651.9353615169763,156.50564625534818,5557.781408756926,3171.970169337412,812.8599549288948
6110,28653.2257386148,1485.8908221223562,2401.033714831809,3261.696855578736,8054.396546418311,3090.143840866803,634.665507253568,109.08656612833342,5616.107819278076,3188.413130273428,811.7909358633804
6111,28425.4275735335,1518.7322970275147,2480.481927927015,3168.8340317943,7939.39981674143,3024.511942258026,628.2167410253363,118.34443450929632,5602.004812855972,3133.751261626578,811.1503077680239
6112,28720.5154758044,1548.2546894444058,2583.9425702648086,3144.3553225310875,7998.604814193053,3025.3017208771344,637.3349751129133,128.2364135036043,5715.722431274524,3097.7638699637496,840.998668639122
6113,29046.6061199647,1580.265450529022,2645.205408827527,3215.590824543884,8072.749974259372,2969.248158352301,666.4384621105265,129.07425717229836,5831.164725518116,3085.068543303666,851.8003153479888
6114,29155.754749644,1638.620078373662,2686.9974001390783,3178.28187500345,8063.522556406292,3066.16243127125,625.179904306092,189.00972719241207,5826.461061451916,3024.9292883908024,856.5904271090424
6115,30195.8231702965,1847.1141037691648,2906.076057320747,3262.1272393221293,8270.31033753813,3136.81839024036,652.0377812994695,244.6341452321999,5943.245017840324,2989.1349250402227,944.3251726937524
6116,29628.5701181899,1750.0714727159584,2810.1584971026537,3195.28397383688,8087.624082193831,3225.018210556423,667.6121941733048,247.35135147758336,5694.264119072191,3004.9527968663097,946.2334201947664
6117,28140.1322864628,1650.9627003852731,2603.485763639196,3037.911977225569,7812.006669801642,3040.4820365158293,651.2680611876964,191.86931566560528,5274.561449676362,2998.847276566201,878.7370357994239
6118,26174.8531122119,1458.863716035764,2417.3171835488934,2962.753933653244,7127.693551765359,2813.440639296483,579.4621760593614,173.28514849949968,4901.114610952995,2946.1696764430494,794.7524759572502
6119,24139.3623652452,1275.468428513797,2250.5402912290497,2793.389408461946,6417.4987837949,2544.604086097492,569.5660660051642,145.80540837717714,4557.53016707894,2856.250138204518,728.7095874822119
6120,22854.9462968162,1162.3903220777854,2166.4106519434818,2697.583888313166,5956.844666448763,2280.064625392001,540.8732279360545,123.55834487497924,4393.563850656413,2854.697226876041,678.9594922975185
6121,22204.8811138171,1081.63186024881,2110.425965965793,2670.5049438178025,5705.133306564374,2212.391870989717,530.3389276868119,120.38943570165192,4264.721302183374,2864.9930111716635,644.3504894871064
6122,21902.1049149246,1022.6056990212278,2137.505319917734,2651.729193723325,5610.087316003694,2135.991622661096,539.2203398135001,116.26766286861402,4170.965643702289,2880.787271889937,636.9448453231818
6123,21745.2132736794,1002.6418977030752,2144.102439521902,2670.5842233425583,5529.841121014697,2051.770393677142,532.1520689540883,113.40309495161615,4201.323189996277,2862.9485123055,636.4463322125451
6124,21771.2136433856,976.173670888518,2135.5679994669977,2660.750264365473,5574.2302819948445,2005.2552851454168,534.1211172158464,112.82312209530052,4253.235019713111,2875.256525217302,643.8003572827957
6125,22753.393859131,1030.9302700923758,2215.4508013873224,2697.7920168480605,5943.863512546511,2114.33813032845,544.2361682149874,118.4093746346708,4483.117869929648,2942.073635029736,663.1820801192371
6126,24493.4587310322,1148.4046662513415,2379.3891827463385,2848.649458301463,6485.87192655286,2290.749333720762,566.149995935169,123.74511534549072,4937.658680697997,2998.911715294719,713.9286561860598
6127,25720.2015237446,1325.840716876609,2411.6455988438474,2891.818092379486,6967.250934525515,2422.2548644156805,591.9812684153923,139.59089423242034,5176.154404165363,3021.322401827372,772.3423480629125
6128,26027.431401888,1404.1634638612682,2338.4299593021383,2839.153441328905,7243.529696438712,2526.0855238410763,588.0492233538854,134.70796285081062,5213.281486077268,2944.6872652987813,795.3433795351534
6129,27529.8204922701,1474.0689922486038,2459.8255610412166,2998.709164486511,7782.562214090796,2738.51165826364,651.0729705887403,103.29090485589774,5482.36637632853,3012.608973669768,826.8036766964015
6130,28441.5907927317,1514.2262075723777,2554.7317876468505,3113.728148192717,8051.800962881556,2907.2819479929326,672.53979659934,76.93956694941917,5610.407048572171,3105.207762619624,834.7275637047119
